SiteCode,Plot,Competition,Rodents,Trt,Species,Fecundity,SeedSize_mg,Graminoid,Litterdepth,Year,numb,prec1,prod_m2
KL,166,+,-,+-,GAAR,230,3.92,60,68,Adults_Y3,1,0.004347826,270.8
KL,166,+,-,+-,GETR,127,1.354558,60,68,Seedlings,15,0.118350269,270.8
KL,166,+,-,+-,GETR,127,1.354558,60,68,Adults_Y3,0,0,270.8
KL,166,+,-,+-,GEVI,36,8.68,60,68,Seedlings,5,0.140343922,270.8
KL,166,+,-,+-,GEVI,36,8.68,60,68,Adults_Y3,2,0.056137569,270.8
KL,166,+,-,+-,HEVI,5177,0.581626,60,68,Seedlings,204,0.039403859,270.8
KL,166,+,-,+-,HEVI,5177,0.581626,60,68,Adults_Y3,0,0,270.8
KL,166,+,-,+-,LIRU,138,31.084,60,68,Seedlings,23,0.166666667,270.8
KL,166,+,-,+-,LIRU,138,31.084,60,68,Adults_Y3,25,0.18115942,270.8
KL,166,+,-,+-,LOTR,37,3.652,60,68,Seedlings,6,0.160714286,270.8
KL,166,+,-,+-,LOTR,37,3.652,60,68,Adults_Y3,1,0.026785714,270.8
KL,166,+,-,+-,LUSE,78,20.92,60,68,Seedlings,62,0.794871795,270.8
KL,166,+,-,+-,LUSE,78,20.92,60,68,Adults_Y3,13,0.166666667,270.8
KL,166,+,-,+-,PEPR,926,0.046,60,68,Seedlings,2,0.002159001,270.8
KL,166,+,-,+-,PEPR,926,0.046,60,68,Adults_Y3,0,0,270.8
KL,166,+,-,+-,POGL,12587,0.0956,60,68,Seedlings,66,0.005243579,270.8
KL,166,+,-,+-,POGL,12587,0.0956,60,68,Adults_Y3,1,7.94E-05,270.8
KL,166,+,-,+-,ZIVE,290,1.375,60,68,Seedlings,94,0.323961545,270.8
KL,166,+,-,+-,ZIVE,290,1.375,60,68,Adults_Y3,21,0.072374388,270.8
PE,170,-,+,-+,ACMI,1277,0.0884,9,13.16666667,Seedlings,19,0.014878622,224
PE,170,-,+,-+,ACMI,1277,0.0884,9,13.16666667,Adults_Y3,5,0.003915427,224
PE,170,-,+,-+,ANMI,1244,0.0441,9,13.16666667,Seedlings,3,0.002410695,224
PE,170,-,+,-+,ANMI,1244,0.0441,9,13.16666667,Adults_Y3,0,0,224
PE,170,-,+,-+,ARLU,4919,0.14,9,13.16666667,Seedlings,1,0.000203295,224
PE,170,-,+,-+,ARLU,4919,0.14,9,13.16666667,Adults_Y3,0,0,224
PE,170,-,+,-+,ARSO,59,0.752,9,13.16666667,Seedlings,2,0.033730159,224
PE,170,-,+,-+,ARSO,59,0.752,9,13.16666667,Adults_Y3,3,0.050595238,224
PE,170,-,+,-+,BASA,150,8.328,9,13.16666667,Seedlings,5,0.033333333,224
PE,170,-,+,-+,BASA,150,8.328,9,13.16666667,Adults_Y3,1,0.006666667,224
PE,170,-,+,-+,ERPU,6629,0.0689,9,13.16666667,Seedlings,6,0.000905132,224
PE,170,-,+,-+,ERPU,6629,0.0689,9,13.16666667,Adults_Y3,1,0.000150855,224
PE,170,-,+,-+,ERUM,494,2.164286,9,13.16666667,Seedlings,48,0.097228974,224
PE,170,-,+,-+,ERUM,494,2.164286,9,13.16666667,Adults_Y3,18,0.036460865,224
PE,170,-,+,-+,GAAR,230,3.92,9,13.16666667,Seedlings,1,0.004347826,224
PE,170,-,+,-+,GAAR,230,3.92,9,13.16666667,Adults_Y3,1,0.004347826,224
PE,170,-,+,-+,GETR,127,1.354558,9,13.16666667,Seedlings,2,0.015780036,224
PE,170,-,+,-+,GETR,127,1.354558,9,13.16666667,Adults_Y3,0,0,224
PE,170,-,+,-+,GEVI,36,8.68,9,13.16666667,Seedlings,1,0.028068784,224
PE,170,-,+,-+,GEVI,36,8.68,9,13.16666667,Adults_Y3,2,0.056137569,224
PE,170,-,+,-+,HEVI,5177,0.581626,9,13.16666667,Seedlings,16,0.003090499,224
PE,170,-,+,-+,HEVI,5177,0.581626,9,13.16666667,Adults_Y3,7,0.001352093,224
PE,170,-,+,-+,LIRU,138,31.084,9,13.16666667,Seedlings,8,0.057971014,224
PE,170,-,+,-+,LIRU,138,31.084,9,13.16666667,Adults_Y3,4,0.028985507,224
PE,170,-,+,-+,LOTR,37,3.652,9,13.16666667,Seedlings,2,0.053571429,224
PE,170,-,+,-+,LOTR,37,3.652,9,13.16666667,Adults_Y3,0,0,224
PE,170,-,+,-+,LUSE,78,20.92,9,13.16666667,Seedlings,7,0.08974359,224
PE,170,-,+,-+,LUSE,78,20.92,9,13.16666667,Adults_Y3,2,0.025641026,224
PE,170,-,+,-+,PEPR,926,0.046,9,13.16666667,Seedlings,2,0.002159001,224
PE,170,-,+,-+,PEPR,926,0.046,9,13.16666667,Adults_Y3,1,0.001079501,224
PE,170,-,+,-+,POGL,12587,0.0956,9,13.16666667,Seedlings,13,0.001032826,224
PE,170,-,+,-+,POGL,12587,0.0956,9,13.16666667,Adults_Y3,1,7.94E-05,224
PE,170,-,+,-+,ZIVE,290,1.375,9,13.16666667,Seedlings,89,0.306729548,224
PE,170,-,+,-+,ZIVE,290,1.375,9,13.16666667,Adults_Y3,52,0.17921277,224
PE,177,+,+,++,ACMI,1277,0.0884,45,10.58333333,Seedlings,10,0.007830854,224
PE,177,+,+,++,ACMI,1277,0.0884,45,10.58333333,Adults_Y3,2,0.001566171,224
PE,177,+,+,++,ANMI,1244,0.0441,45,10.58333333,Seedlings,3,0.002410695,224
PE,177,+,+,++,ANMI,1244,0.0441,45,10.58333333,Adults_Y3,1,0.000803565,224
PE,177,+,+,++,ARLU,4919,0.14,45,10.58333333,Seedlings,8,0.00162636,224
PE,177,+,+,++,ARLU,4919,0.14,45,10.58333333,Adults_Y3,0,0,224
PE,177,+,+,++,ARSO,59,0.752,45,10.58333333,Seedlings,0,0,224
PE,177,+,+,++,ARSO,59,0.752,45,10.58333333,Adults_Y3,0,0,224
PE,177,+,+,++,BASA,150,8.328,45,10.58333333,Seedlings,1,0.006666667,224
PE,177,+,+,++,BASA,150,8.328,45,10.58333333,Adults_Y3,1,0.006666667,224
PE,177,+,+,++,ERPU,6629,0.0689,45,10.58333333,Seedlings,1,0.000150855,224
PE,177,+,+,++,ERPU,6629,0.0689,45,10.58333333,Adults_Y3,0,0,224
PE,177,+,+,++,ERUM,494,2.164286,45,10.58333333,Seedlings,29,0.058742505,224
PE,177,+,+,++,ERUM,494,2.164286,45,10.58333333,Adults_Y3,2,0.004051207,224
PE,177,+,+,++,GAAR,230,3.92,45,10.58333333,Seedlings,4,0.017391304,224
PE,177,+,+,++,GAAR,230,3.92,45,10.58333333,Adults_Y3,0,0,224
PE,177,+,+,++,GETR,127,1.354558,45,10.58333333,Seedlings,0,0,224
PE,177,+,+,++,GETR,127,1.354558,45,10.58333333,Adults_Y3,0,0,224
PE,177,+,+,++,GEVI,36,8.68,45,10.58333333,Seedlings,0,0,224
PE,177,+,+,++,GEVI,36,8.68,45,10.58333333,Adults_Y3,0,0,224
PE,177,+,+,++,HEVI,5177,0.581626,45,10.58333333,Seedlings,56,0.010816746,224
PE,177,+,+,++,HEVI,5177,0.581626,45,10.58333333,Adults_Y3,3,0.000579469,224
PE,177,+,+,++,LIRU,138,31.084,45,10.58333333,Seedlings,0,0,224
PE,177,+,+,++,LIRU,138,31.084,45,10.58333333,Adults_Y3,0,0,224
PE,177,+,+,++,LOTR,37,3.652,45,10.58333333,Seedlings,8,0.214285714,224
PE,177,+,+,++,LOTR,37,3.652,45,10.58333333,Adults_Y3,2,0.053571429,224
PE,177,+,+,++,LUSE,78,20.92,45,10.58333333,Seedlings,0,0,224
PE,177,+,+,++,LUSE,78,20.92,45,10.58333333,Adults_Y3,1,0.012820513,224
PE,177,+,+,++,PEPR,926,0.046,45,10.58333333,Seedlings,0,0,224
PE,177,+,+,++,PEPR,926,0.046,45,10.58333333,Adults_Y3,0,0,224
PE,177,+,+,++,POGL,12587,0.0956,45,10.58333333,Seedlings,37,0.002939582,224
PE,177,+,+,++,POGL,12587,0.0956,45,10.58333333,Adults_Y3,0,0,224
PE,177,+,+,++,ZIVE,290,1.375,45,10.58333333,Seedlings,50,0.172319971,224
PE,177,+,+,++,ZIVE,290,1.375,45,10.58333333,Adults_Y3,57,0.196444767,224
PE,185,+,-,+-,ACMI,1277,0.0884,70,36.25,Seedlings,10,0.007830854,224
PE,185,+,-,+-,ACMI,1277,0.0884,70,36.25,Adults_Y3,1,0.000783085,224
PE,185,+,-,+-,ANMI,1244,0.0441,70,36.25,Seedlings,1,0.000803565,224
PE,185,+,-,+-,ANMI,1244,0.0441,70,36.25,Adults_Y3,0,0,224
PE,185,+,-,+-,ARLU,4919,0.14,70,36.25,Seedlings,0,0,224
PE,185,+,-,+-,ARLU,4919,0.14,70,36.25,Adults_Y3,0,0,224
PE,185,+,-,+-,ARSO,59,0.752,70,36.25,Seedlings,1,0.016865079,224
PE,185,+,-,+-,ARSO,59,0.752,70,36.25,Adults_Y3,0,0,224
PE,185,+,-,+-,BASA,150,8.328,70,36.25,Seedlings,13,0.086666667,224
PE,185,+,-,+-,BASA,150,8.328,70,36.25,Adults_Y3,16,0.106666667,224
PE,185,+,-,+-,ERPU,6629,0.0689,70,36.25,Seedlings,0,0,224
PE,185,+,-,+-,ERPU,6629,0.0689,70,36.25,Adults_Y3,1,0.000150855,224
PE,185,+,-,+-,ERUM,494,2.164286,70,36.25,Seedlings,97,0.196483552,224
PE,185,+,-,+-,ERUM,494,2.164286,70,36.25,Adults_Y3,11,0.02228164,224
PE,185,+,-,+-,GAAR,230,3.92,70,36.25,Seedlings,48,0.208695652,224
PE,185,+,-,+-,GAAR,230,3.92,70,36.25,Adults_Y3,5,0.02173913,224
PE,185,+,-,+-,GETR,127,1.354558,70,36.25,Seedlings,6,0.047340108,224
PE,185,+,-,+-,GETR,127,1.354558,70,36.25,Adults_Y3,1,0.007890018,224
PE,185,+,-,+-,GEVI,36,8.68,70,36.25,Seedlings,4,0.112275137,224
PE,185,+,-,+-,GEVI,36,8.68,70,36.25,Adults_Y3,0,0,224
PE,185,+,-,+-,HEVI,5177,0.581626,70,36.25,Seedlings,106,0.020474554,224
PE,185,+,-,+-,HEVI,5177,0.581626,70,36.25,Adults_Y3,0,0,224
PE,185,+,-,+-,LIRU,138,31.084,70,36.25,Seedlings,33,0.239130435,224
PE,185,+,-,+-,LIRU,138,31.084,70,36.25,Adults_Y3,14,0.101449275,224
PE,185,+,-,+-,LOTR,37,3.652,70,36.25,Seedlings,3,0.080357143,224
PE,185,+,-,+-,LOTR,37,3.652,70,36.25,Adults_Y3,3,0.080357143,224
PE,185,+,-,+-,LUSE,78,20.92,70,36.25,Seedlings,26,0.333333333,224
PE,185,+,-,+-,LUSE,78,20.92,70,36.25,Adults_Y3,9,0.115384615,224
PE,185,+,-,+-,PEPR,926,0.046,70,36.25,Seedlings,0,0,224
PE,185,+,-,+-,PEPR,926,0.046,70,36.25,Adults_Y3,0,0,224
PE,185,+,-,+-,POGL,12587,0.0956,70,36.25,Seedlings,32,0.002542341,224
PE,185,+,-,+-,POGL,12587,0.0956,70,36.25,Adults_Y3,1,7.94E-05,224
PE,185,+,-,+-,ZIVE,290,1.375,70,36.25,Seedlings,47,0.161980773,224
PE,185,+,-,+-,ZIVE,290,1.375,70,36.25,Adults_Y3,80,0.275711954,224
PE,191,-,-,--,ACMI,1277,0.0884,10,2.666666667,Seedlings,18,0.014095536,224
PE,191,-,-,--,ACMI,1277,0.0884,10,2.666666667,Adults_Y3,2,0.001566171,224
PE,191,-,-,--,ANMI,1244,0.0441,10,2.666666667,Seedlings,3,0.002410695,224
PE,191,-,-,--,ANMI,1244,0.0441,10,2.666666667,Adults_Y3,0,0,224
PE,191,-,-,--,ARLU,4919,0.14,10,2.666666667,Seedlings,0,0,224
PE,191,-,-,--,ARLU,4919,0.14,10,2.666666667,Adults_Y3,1,0.000203295,224
PE,191,-,-,--,ARSO,59,0.752,10,2.666666667,Seedlings,1,0.016865079,224
PE,191,-,-,--,ARSO,59,0.752,10,2.666666667,Adults_Y3,0,0,224
PE,191,-,-,--,BASA,150,8.328,10,2.666666667,Seedlings,11,0.073333333,224
PE,191,-,-,--,BASA,150,8.328,10,2.666666667,Adults_Y3,8,0.053333333,224
PE,191,-,-,--,ERPU,6629,0.0689,10,2.666666667,Seedlings,26,0.003922237,224
PE,191,-,-,--,ERPU,6629,0.0689,10,2.666666667,Adults_Y3,4,0.000603421,224
PE,191,-,-,--,ERUM,494,2.164286,10,2.666666667,Seedlings,109,0.220790796,224
PE,191,-,-,--,ERUM,494,2.164286,10,2.666666667,Adults_Y3,37,0.074947334,224
PE,191,-,-,--,GAAR,230,3.92,10,2.666666667,Seedlings,10,0.043478261,224
PE,191,-,-,--,GAAR,230,3.92,10,2.666666667,Adults_Y3,6,0.026086957,224
PE,191,-,-,--,GETR,127,1.354558,10,2.666666667,Seedlings,3,0.023670054,224
PE,191,-,-,--,GETR,127,1.354558,10,2.666666667,Adults_Y3,0,0,224
PE,191,-,-,--,GEVI,36,8.68,10,2.666666667,Seedlings,4,0.112275137,224
PE,191,-,-,--,GEVI,36,8.68,10,2.666666667,Adults_Y3,2,0.056137569,224
PE,191,-,-,--,HEVI,5177,0.581626,10,2.666666667,Seedlings,58,0.011203058,224
PE,191,-,-,--,HEVI,5177,0.581626,10,2.666666667,Adults_Y3,6,0.001158937,224
PE,191,-,-,--,LIRU,138,31.084,10,2.666666667,Seedlings,25,0.18115942,224
PE,191,-,-,--,LIRU,138,31.084,10,2.666666667,Adults_Y3,19,0.137681159,224
PE,191,-,-,--,LOTR,37,3.652,10,2.666666667,Seedlings,12,0.321428571,224
PE,191,-,-,--,LOTR,37,3.652,10,2.666666667,Adults_Y3,4,0.107142857,224
PE,191,-,-,--,LUSE,78,20.92,10,2.666666667,Seedlings,8,0.102564103,224
PE,191,-,-,--,LUSE,78,20.92,10,2.666666667,Adults_Y3,9,0.115384615,224
PE,191,-,-,--,PEPR,926,0.046,10,2.666666667,Seedlings,6,0.006477004,224
PE,191,-,-,--,PEPR,926,0.046,10,2.666666667,Adults_Y3,0,0,224
PE,191,-,-,--,POGL,12587,0.0956,10,2.666666667,Seedlings,44,0.003495719,224
PE,191,-,-,--,POGL,12587,0.0956,10,2.666666667,Adults_Y3,1,7.94E-05,224
PE,191,-,-,--,ZIVE,290,1.375,10,2.666666667,Seedlings,62,0.213676764,224
PE,191,-,-,--,ZIVE,290,1.375,10,2.666666667,Adults_Y3,34,0.11717758,224
